budget_line_id,jurisdiction_code,jurisdiction_label,fiscal_year,direction,phase_id,phase_label,fund_code,fund_label,fund_source,kan_code,kan_label,kan_source,kou_code,kou_label,kou_source,moku_code,moku_label,moku_source,setsu_code,setsu_label,setsu_source,saisetsu_code,saisetsu_label,saisetsu_source,saisaisetsu_code,saisaisetsu_label,saisaisetsu_source,hierarchy_path,value,currency,source_amount,source_amount_unit,source_row
132047:2024:revenue:approved:60be7923df64889b,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,15,国庫支出金,15国庫支出金,02,国庫補助金,02国庫補助金,03,衛生費国庫補助金,03衛生費国庫補助金,08,母子保健対策強化事業補助金,08母子保健対策強化事業補助金,01,母子保健対策強化事業補助金,01母子保健対策強化事業補助金,0,,0,会計01/款15/項02/目03/節08/細節01/細々節0,693000,JPY,693,千円,234
132047:2024:revenue:approved:675952be88a56f46,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,15,国庫支出金,15国庫支出金,02,国庫補助金,02国庫補助金,04,土木費国庫補助金,04土木費国庫補助金,01,社会資本整備総合交付金,01社会資本整備総合交付金,01,狭あい道路拡幅整備費交付金,01狭あい道路拡幅整備費交付金,0,,0,会計01/款15/項02/目04/節01/細節01/細々節0,25000000,JPY,25000,千円,235
132047:2024:revenue:approved:e55b4e93be1ff166,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,15,国庫支出金,15国庫支出金,02,国庫補助金,02国庫補助金,04,土木費国庫補助金,04土木費国庫補助金,01,社会資本整備総合交付金,01社会資本整備総合交付金,02,ブロック塀等安全対策促進事業交付金,02ブロック塀等安全対策促進事業交付金,0,,0,会計01/款15/項02/目04/節01/細節02/細々節0,400000,JPY,400,千円,236
132047:2024:revenue:approved:28cd5570f2eb0e0e,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,15,国庫支出金,15国庫支出金,02,国庫補助金,02国庫補助金,04,土木費国庫補助金,04土木費国庫補助金,01,社会資本整備総合交付金,01社会資本整備総合交付金,03,バリアフリー環境整備促進事業交付金,03バリアフリー環境整備促進事業交付金,0,,0,会計01/款15/項02/目04/節01/細節03/細々節0,2000000,JPY,2000,千円,237
132047:2024:revenue:approved:562b2c660659ff56,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,15,国庫支出金,15国庫支出金,02,国庫補助金,02国庫補助金,04,土木費国庫補助金,04土木費国庫補助金,01,社会資本整備総合交付金,01社会資本整備総合交付金,04,北野公園用地取得事業費交付金,04北野公園用地取得事業費交付金,0,,0,会計01/款15/項02/目04/節01/細節04/細々節0,30600000,JPY,30600,千円,238
132047:2024:revenue:approved:37bb414f2ec797ec,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,15,国庫支出金,15国庫支出金,02,国庫補助金,02国庫補助金,04,土木費国庫補助金,04土木費国庫補助金,01,社会資本整備総合交付金,01社会資本整備総合交付金,05,木造住宅耐震診断助成事業費交付金,05木造住宅耐震診断助成事業費交付金,0,,0,会計01/款15/項02/目04/節01/細節05/細々節0,675000,JPY,675,千円,239
132047:2024:revenue:approved:ebd3ebea2c51a074,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,15,国庫支出金,15国庫支出金,02,国庫補助金,02国庫補助金,04,土木費国庫補助金,04土木費国庫補助金,01,社会資本整備総合交付金,01社会資本整備総合交付金,06,木造住宅耐震改修助成事業費交付金,06木造住宅耐震改修助成事業費交付金,0,,0,会計01/款15/項02/目04/節01/細節06/細々節0,500000,JPY,500,千円,240
132047:2024:revenue:approved:99e882abb3a9ff55,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,15,国庫支出金,15国庫支出金,02,国庫補助金,02国庫補助金,04,土木費国庫補助金,04土木費国庫補助金,01,社会資本整備総合交付金,01社会資本整備総合交付金,07,分譲マンション耐震化助成事業費交付金,07分譲マンション耐震化助成事業費交付金,0,,0,会計01/款15/項02/目04/節01/細節07/細々節0,1500000,JPY,1500,千円,241
132047:2024:revenue:approved:5c2f6d14bf7b85cf,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,15,国庫支出金,15国庫支出金,02,国庫補助金,02国庫補助金,04,土木費国庫補助金,04土木費国庫補助金,01,社会資本整備総合交付金,01社会資本整備総合交付金,08,住生活基本計画策定交付金,08住生活基本計画策定交付金,0,,0,会計01/款15/項02/目04/節01/細節08/細々節0,2628000,JPY,2628,千円,242
132047:2024:revenue:approved:7706ed3766a418bc,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,15,国庫支出金,15国庫支出金,02,国庫補助金,02国庫補助金,04,土木費国庫補助金,04土木費国庫補助金,02,道路メンテナンス事業補助金,02道路メンテナンス事業補助金,01,橋梁現況調査事業費補助金,01橋梁現況調査事業費補助金,0,,0,会計01/款15/項02/目04/節02/細節01/細々節0,1100000,JPY,1100,千円,243
132047:2024:revenue:approved:f70c82ebd51ce552,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,15,国庫支出金,15国庫支出金,02,国庫補助金,02国庫補助金,04,土木費国庫補助金,04土木費国庫補助金,02,道路メンテナンス事業補助金,02道路メンテナンス事業補助金,02,三鷹駅前デッキ長寿命化事業費補助金,02三鷹駅前デッキ長寿命化事業費補助金,0,,0,会計01/款15/項02/目04/節02/細節02/細々節0,2750000,JPY,2750,千円,244
132047:2024:revenue:approved:af32bf646a00378e,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,15,国庫支出金,15国庫支出金,02,国庫補助金,02国庫補助金,04,土木費国庫補助金,04土木費国庫補助金,03,コンパクトシティ形成支援事業補助金,03コンパクトシティ形成支援事業補助金,01,コンパクトシティ形成支援事業補助金,01コンパクトシティ形成支援事業補助金,0,,0,会計01/款15/項02/目04/節03/細節01/細々節0,1500000,JPY,1500,千円,245
132047:2024:revenue:approved:397acc00acb91f4f,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,15,国庫支出金,15国庫支出金,02,国庫補助金,02国庫補助金,04,土木費国庫補助金,04土木費国庫補助金,04,無電柱化推進計画事業補助金,04無電柱化推進計画事業補助金,01,都市計画道路３・４・１３号（牟礼）整備事業費補助金,01都市計画道路３・４・１３号（牟礼）整備事業費補助金,0,,0,会計01/款15/項02/目04/節04/細節01/細々節0,34400000,JPY,34400,千円,246
132047:2024:revenue:approved:1f76d52339fc4487,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,15,国庫支出金,15国庫支出金,02,国庫補助金,02国庫補助金,04,土木費国庫補助金,04土木費国庫補助金,05,地域防災拠点建築物整備緊急促進事業補助金,05地域防災拠点建築物整備緊急促進事業補助金,01,特定緊急輸送道路沿道建築物耐震化促進事業費補助金,01特定緊急輸送道路沿道建築物耐震化促進事業費補助金,0,,0,会計01/款15/項02/目04/節05/細節01/細々節0,7635000,JPY,7635,千円,247
132047:2024:revenue:approved:944c6a76ea52c2e2,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,15,国庫支出金,15国庫支出金,02,国庫補助金,02国庫補助金,05,教育費国庫補助金,05教育費国庫補助金,01,教育支援体制整備事業費補助金,01教育支援体制整備事業費補助金,01,教育支援体制整備事業費補助金,01教育支援体制整備事業費補助金,0,,0,会計01/款15/項02/目05/節01/細節01/細々節0,20777000,JPY,20777,千円,248
132047:2024:revenue:approved:7782cf8065feb7e3,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,15,国庫支出金,15国庫支出金,02,国庫補助金,02国庫補助金,05,教育費国庫補助金,05教育費国庫補助金,02,公立学校情報機器活用支援体制整備費補助金,02公立学校情報機器活用支援体制整備費補助金,01,公立学校情報機器活用支援体制整備費補助金,01公立学校情報機器活用支援体制整備費補助金,0,,0,会計01/款15/項02/目05/節02/細節01/細々節0,1276000,JPY,1276,千円,249
132047:2024:revenue:approved:82f0999448d9c76b,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,15,国庫支出金,15国庫支出金,02,国庫補助金,02国庫補助金,05,教育費国庫補助金,05教育費国庫補助金,03,子ども・子育て支援交付金,03子ども・子育て支援交付金,01,実費徴収に係る補足給付事業費交付金,01実費徴収に係る補足給付事業費交付金,0,,0,会計01/款15/項02/目05/節03/細節01/細々節0,1226000,JPY,1226,千円,250
132047:2024:revenue:approved:dc4bc30e0076dd70,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,15,国庫支出金,15国庫支出金,02,国庫補助金,02国庫補助金,05,教育費国庫補助金,05教育費国庫補助金,03,子ども・子育て支援交付金,03子ども・子育て支援交付金,02,一時預かり事業交付金,02一時預かり事業交付金,0,,0,会計01/款15/項02/目05/節03/細節02/細々節0,22247000,JPY,22247,千円,251
132047:2024:revenue:approved:11ace91e28244a26,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,15,国庫支出金,15国庫支出金,02,国庫補助金,02国庫補助金,05,教育費国庫補助金,05教育費国庫補助金,04,学校教育設備整備費等補助金,04学校教育設備整備費等補助金,01,理科教育等設備整備費補助金,01理科教育等設備整備費補助金,01,小学校,01小学校,会計01/款15/項02/目05/節04/細節01/細々節01,252000,JPY,252,千円,252
