fiscal_year,fund_code,kan_code,kou_code,moku_code,daijigyo_code,project_name,matched_thousand_yen,match_method,match_basis,candidate_count
2021,1,10,1,3,13,ティーチングアシスタント,776,round,total,1
2021,1,10,1,3,14,教育研究推進,3850,round,total,1
2021,1,10,1,3,15,地域交流推進,500,round,total,1
2021,1,10,1,3,16,副読本関係費,1091,round,total,1
2021,1,10,1,3,17,連合行事・音楽鑑賞関係費,153,round,total,1
2021,1,10,1,3,18,児童・生徒健全育成,561,round,total,1
2021,1,10,1,3,19,国際理解教育促進,15719,floor,total,1
2021,1,10,1,3,20,情報教育推進費,163952,round,total,1
2021,1,10,1,3,21,学校プール指導員配置,170,round,total,1
2021,1,10,1,3,23,学力向上推進,714,ceil,total,1
2021,1,10,1,3,24,指導事業,349,round,total,1
2021,1,10,1,3,25,学力調査,1807,round,total,1
2021,1,10,1,3,27,学校運営改善・発展のための事業,376,round,total,1
2021,1,10,1,3,28,オリンピック・パラリンピックｵ教育推進,6292,round,total,1
2021,1,10,1,3,29,いじめ問題等対策推進,18,round,total,1
2021,1,10,1,3,30,主権者教育推進,200,round,total,1
2021,1,10,1,3,31,笑育,2805,round,total,1
2021,1,10,1,3,32,家庭学習通信環境整備支援,110,round,total,1
2021,1,10,1,3,33,授業改善推進拠点校事業,330,round,total,1
2021,1,10,1,3,34,社会の力活用事業,143,round,total,1
2021,1,10,1,3,35,特別支援教育に関する実践研究充実事業,2391,round,total,1
2021,1,10,2,1,1,学校維持管理費,238961,round,total,1
2021,1,10,2,1,2,学校管理用備品整備,5900,round,total,1
2021,1,10,2,2,1,教育振興費,25517,round,total,1
2021,1,10,2,2,2,就学援助,17072,ceil,total,1
2021,1,10,2,2,3,理科教育等設備整備費,1699,round,total,1
2021,1,10,2,2,4,教科書採択関係費,560,round,total,1
2021,1,10,2,2,5,図書整備,19121,round,total,1
2021,1,10,2,2,6,夏季施設関係費,1712,round,total,1
2021,1,10,2,2,7,移動教室関係費,1416,round,total,1
2021,1,10,2,3,1,特別支援教育就学奨励費,2288,round,total,1
2021,1,10,2,3,2,特別支援学級維持管理費,22517,ceil,total,1
2021,1,10,2,3,3,特別支援教室関係費,1979,round,total,1
2021,1,10,2,4,1,学校保健衛生費,15367,round,total,1
2021,1,10,2,4,2,学校医報償,16890,round,total,1
2021,1,10,2,4,3,検診事業,4907,round,total,1
2021,1,10,2,4,4,災害共済掛金,4382,round,total,1
2021,1,10,2,5,1,人件費,25925,round,total,1
2021,1,10,2,5,2,学校給食費,419128,ceil,total,1
2021,1,10,2,6,1,既存施設改修工事,669367,round,total,1
2021,1,10,3,1,1,人件費,26403,floor,total,1
2021,1,10,3,1,2,学校維持管理費,106149,round,total,1
2021,1,10,3,1,3,学校管理用備品整備,1781,round,total,1
2021,1,10,3,2,1,教育振興費,19029,ceil,total,1
2021,1,10,3,2,2,就学援助,17991,round,total,1
2021,1,10,3,2,3,理科教育等設備整備費,2562,round,total,1
2021,1,10,3,2,4,教科書採択関係費,7600,round,total,1
2021,1,10,3,2,5,図書整備,12821,round,total,1
2021,1,10,3,2,6,移動教室関係費,5404,round,total,1
2021,1,10,3,2,7,修学旅行関係費,4209,round,total,1
2021,1,10,3,2,8,部活動助成,10075,round,total,1
2021,1,10,3,3,1,特別支援教育就学奨励費,1439,round,total,1
2021,1,10,3,3,2,特別支援学級維持管理費,8391,round,total,1
2021,1,10,3,3,3,特別支援教室関係費,461,round,total,1
2021,1,10,3,4,1,学校保健衛生費,12998,round,total,1
2021,1,10,3,4,2,学校医報償,10663,round,total,1
2021,1,10,3,4,3,検診事業,3493,floor,total,1
2021,1,10,3,4,4,災害共済掛金,1616,round,total,1
2021,1,10,3,5,1,人件費,27428,round,total,1
2021,1,10,3,5,2,給食センター管理運営費,53119,round,total,1
2021,1,10,3,5,3,中学校給食費,175896,round,total,1
2021,1,10,3,6,1,既存施設改修工事,374093,round,total,1
2021,1,10,4,1,1,私立幼稚園協会等補助,28638,round,total,1
2021,1,10,4,1,2,私立幼稚園等園児保護者負担軽減,64070,round,total,1
2021,1,10,4,1,3,私立認定こども園等運営費,29178,round,total,1
2021,1,10,4,1,4,子育てのための施設等利用給付,281388,round,total,1
2021,1,10,5,1,1,人件費,182553,round,total,1
2021,1,10,5,1,2,一般事務費,1075,round,total,1
2021,1,10,5,1,3,生涯学習推進関係費,1469,floor,total,1
2021,1,10,5,1,4,放課後子ども教室事業,21278,round,total,1
2021,1,10,5,1,5,社会教育委員関係費,414,round,total,1
2021,1,10,5,1,6,学校開放,3392,round,total,1
2021,1,10,5,1,7,こどもかけこみ１１０番,246,round,total,1
2021,1,10,5,1,8,文化財専門委員関係費,61,round,total,1
2021,1,10,5,1,9,文化財保護関係費,1903,round,total,1
2021,1,10,5,1,10,埋蔵文化財保護関係費,2395,round,total,1
2021,1,10,5,1,11,古民家園管理運営費,12385,round,total,1
2021,1,10,5,1,12,文化財保存事業費補助,290,round,total,1
2021,1,10,5,1,13,地域学校協働活動推進事業,835,round,total,1
2021,1,10,5,1,14,歴史公園維持管理費,3213,round,total,1
2021,1,10,5,2,1,市民センター管理費,5162,round,org_subtotal,2
2021,1,10,5,3,1,西河原公民館管理費,57299,round,total,1
2021,1,10,5,3,2,公民館運営費,26786,ceil,total,1
2021,1,10,5,3,3,少年事業,1576,round,total,1
2021,1,10,5,3,4,青年教室事業,262,round,total,1
2021,1,10,5,3,5,チャレンジ青年学級,239,round,total,1
2021,1,10,5,3,6,成人学習事業,208,round,total,1
2021,1,10,5,3,7,女性セミナー,754,round,total,1
2021,1,10,5,3,8,学習グループ保育,739,round,total,1
2021,1,10,5,3,9,日本語教室事業,386,round,total,1
2021,1,10,5,3,10,市民劇場,653,round,total,1
2021,1,10,5,3,12,図書室,8940,round,total,1
2021,1,10,5,3,13,こまえ市民大学,808,round,total,1
2021,1,10,5,3,14,情報学習事業,1213,round,total,1
2021,1,10,5,3,15,居場所事業,149,round,total,1
2021,1,10,5,4,1,中央図書館運営費,71903,round,total,1
2021,1,10,5,4,2,図書館協議会委員関係費,423,round,total,1
2021,1,10,5,4,3,子ども読書活動推進事業,325,round,total,1
2021,1,10,5,4,4,子ども読書啓発事業ﾌ,3077,round,total,1
2021,1,10,5,4,5,利用支援サービス事業,520,ceil,total,1
2021,1,10,5,4,6,図書館ボランティアﾎ関係費,87,round,total,1
2021,1,10,5,4,7,新図書館整備基本構想検討委員関係費,146,round,total,1
2021,1,10,5,5,1,市民ホール関係費,209052,ceil,org_subtotal,2
2021,1,10,6,1,1,一般事務費,16,round,total,1
2021,1,10,6,1,3,少年少女スポーツ振興,2511,round,total,1
2021,1,10,6,1,4,市民スポーツ大会関係費,3135,round,total,1
2021,1,10,6,1,5,スポーツ推進審議会関係費,61,round,total,1
2021,1,10,6,1,6,市民スポーツ振興費現,10177,round,total,1
2021,1,10,6,2,1,体育施設維持管理費,10924,floor,total,1
2021,1,10,6,2,2,体育施設指定管理業務費,100322,round,total,1
2021,1,10,6,2,3,体育施設新型コロナウイルス感染症対策事業,9000,round,total,1
2021,1,11,1,1,1,長期債償還元金,1614254,ceil,total,1
2021,1,11,1,2,1,長期債，一時借入金償還利子,76492,round,total,1
2021,1,12,1,1,1,財政調整基金費,387661,round,total,1
2021,1,12,1,2,1,減債基金費,1,round,total,1
2022,1,1,1,1,1,人件費,57596,round,total,1
2022,1,1,1,1,2,議会関係費,227715,round,total,1
2022,1,1,1,1,3,一般事務費,20443,round,total,1
2022,1,2,1,1,1,人件費,712012,round,total,1
2022,1,2,1,1,2,一般事務費,12135,round,org_subtotal,2
2022,1,2,1,1,3,表彰関係費,161,round,total,1
2022,1,2,1,1,4,市長の資産等の公開に関する審査会費,34,round,total,1
2022,1,2,1,1,5,行政不服審査及び個人情報保護制度関係費,397,round,total,1
2022,1,2,1,1,6,庁舎維持管理費,175450,round,total,1
2022,1,2,1,1,7,庁用車関係費,592,round,total,1
2022,1,2,1,1,8,職員管理費,638184,round,total,1
2022,1,2,1,1,9,職員健康管理費,17330,round,total,1
2022,1,2,1,1,10,職員福利厚生費,5546,floor,total,1
2022,1,2,1,1,11,職員研修費,9656,floor,total,1
2022,1,2,1,1,12,公務災害関係費,5335,round,total,1
2022,1,2,1,1,13,特別職報酬等審議会費,126,round,total,1
2022,1,2,1,2,1,文書管理関係費,32417,round,total,1
2022,1,2,1,2,2,印刷関係費,4791,round,total,1
2022,1,2,1,3,1,広報関係費,17422,floor,total,1
2022,1,2,1,3,2,ホームページ関係費,2248,round,total,1
2022,1,2,1,3,3,市民相談関係費,2129,round,total,1
2022,1,2,1,4,1,一般事務費,12078,round,total,1
2022,1,2,1,5,1,一般事務費,6653,round,total,1
2022,1,2,1,6,1,財産管理費,1714,round,org_subtotal,2
2022,1,2,1,6,2,公共施設整備基金費,300200,round,total,1
2022,1,2,1,6,3,公共施設修繕基金費,370072,round,total,1
2022,1,2,1,7,1,一般事務費,2324,round,total,1
2022,1,2,1,7,2,憲法・平和都市関係費,62,round,total,1
2022,1,2,1,7,3,国際化推進,450,round,total,1
2022,1,2,1,7,4,男女共同参画施策推進,546,round,total,1
2022,1,2,1,7,5,市民参加と市民協働に関する審議会関係費,575,round,total,1
2022,1,2,1,7,6,市民活動支援センター関係費,38425,round,total,1
2022,1,2,1,7,7,行政評価関係費,1069,round,total,1
2022,1,2,1,7,8,市民公益活動団体補助,47,round,total,1
2022,1,2,1,7,9,人権尊重推進関係費,1569,round,total,1
2022,1,2,1,7,10,市民活動関係費,9276,round,total,1
2022,1,2,1,7,12,市史編さん事業費,14549,round,total,1
2022,1,2,1,7,13,桜まつり関係費,2529,round,total,1
2022,1,2,1,7,14,えきまえ広場関係費,1919,round,total,1
2022,1,2,1,7,15,「絵手紙発祥の地－狛江」推進関係費,2999,round,total,1
2022,1,2,1,7,16,「音楽の街－狛江」推進関係費ｺ,3437,round,total,1
2022,1,2,1,7,17,多摩川流域郷土芸能フェスティバル関係費,1298,round,total,1
2022,1,2,1,7,18,多摩ウェディングプロジェクト関係費踊りを活用した市民交流事業,4314,round,total,1
2022,1,2,1,7,19,「開運なんでも鑑定団ｉｎ狛江」事業関係費,360,round,total,1
2022,1,2,1,7,20,ＤＸ推進関係費,9502,round,total,1
2022,1,2,1,7,22,シティセールス事業関係費,2170,ceil,total,1
2022,1,2,1,7,23,こまえのデザイン．,28343,round,total,1
2022,1,2,1,8,1,計算事務費,243836,round,total,1
2022,1,2,1,8,2,電子自治体推進費,10305,round,total,1
2022,1,2,1,9,1,一般事務費,43,round,total,1
2022,1,2,1,9,2,友好都市交流推進事業関係費,855,round,total,1
2022,1,2,1,9,3,市民まつり関係費,6300,round,total,1
2022,1,2,1,9,4,町会・自治会等関係費,1533,round,total,1
2022,1,2,1,10,1,訴訟関係費,3520,round,total,1
2022,1,2,2,1,1,人件費,216165,round,total,1
2022,1,2,2,1,2,一般事務費,246,round,org_subtotal,2
2022,1,2,2,3,1,固定資産評価審査委員会費,60,round,total,1
2022,1,2,3,1,1,人件費,110663,round,total,1
2022,1,2,3,1,2,一般事務費,86361,ceil,total,1
2022,1,2,3,1,3,人口動態調査,81,round,total,1
2022,1,2,3,1,4,住民基本台帳人口調査,201,round,total,1
2022,1,2,3,1,5,中長期在留者住居地届出等事務,31,round,total,1
2022,1,2,3,1,6,個人番号カード交付事業,47721,round,total,1
2022,1,2,3,1,7,証明書コンビニ交付事業,13593,round,total,1
2022,1,2,3,1,8,議場結婚式関係費,158,round,total,1
2022,1,2,3,1,9,おくやみコーナー,1512,round,total,1
2022,1,2,3,2,1,住居表示関係費,465,round,total,1
2022,1,2,4,1,1,人件費,21849,round,total,1
2022,1,2,4,1,2,選挙管理委員会費,2802,round,total,1
2022,1,2,4,2,1,選挙啓発費,249,round,total,1
2022,1,2,4,3,1,人件費,710,round,total,1
2022,1,2,4,3,2,市長選挙費,27202,round,total,1
2022,1,2,4,4,1,市議会議員補欠選挙費,3194,round,total,1
2022,1,2,4,5,1,人件費,1265,round,total,1
2022,1,2,4,5,2,参議院議員選挙費,41353,round,total,1
2022,1,2,4,6,1,市議会議員選挙費,1711,floor,total,1
2022,1,2,5,1,1,一般事務費,5,round,total,1
2022,1,2,5,2,1,学校基本調査,15,round,total,1
2022,1,2,5,2,2,経済センサス調査区管理,12,round,total,1
2022,1,2,5,2,3,建設工事統計調査,54,round,total,1
2022,1,2,5,2,4,令和４年就業構造基本調査,622,round,total,1
2022,1,2,5,2,5,令和５年住宅・土地統計調査単位区設定,632,round,total,1
2022,1,2,6,1,1,人件費,21210,round,total,1
2022,1,2,6,1,2,監査委員関係費,2285,ceil,total,1
2022,1,3,1,1,1,人件費,398399,round,total,1
2022,1,3,1,1,2,一般事務費,11385,round,org_subtotal,3
2022,1,3,1,1,3,民生委員推せん会費,68,round,total,1
2022,1,3,1,1,4,民生委員，児童委員関係費,11445,round,total,1
2022,1,3,1,1,5,民生委員，児童委員協力員関係費,415,round,total,1
2022,1,3,1,1,6,市民福祉推進委員会関係費,9741,round,total,1
2022,1,3,1,1,7,福祉のまちづくり推進事業,600,round,total,1
2022,1,3,1,1,8,社会福祉協議会,86126,round,org_subtotal,2
2022,1,3,1,1,9,福祉サービス第三者評価事業,2213,round,total,1
2022,1,3,1,1,10,権利擁護事業,22612,round,total,1
2022,1,3,1,1,11,避難行動要支援者支援事業,3642,round,total,1
2022,1,3,1,1,12,地域福祉推進事業補助,500,round,total,1
2022,1,3,1,1,13,社会福祉法人等指導監査等事業,502,round,total,1
2022,1,3,1,1,14,福祉有償運送事業,9226,round,total,1
2022,1,3,1,1,15,重層的支援体制整備事業,54806,round,total,1
2022,1,3,1,1,17,特別弔慰金事務費,1,round,total,1
2022,1,3,1,1,18,保護司費,1173,round,total,1
2022,1,3,1,1,19,行旅病人・死亡人取扱費,991,round,total,1
2022,1,3,1,1,20,緊急援護資金貸付,170,round,total,1
2022,1,3,1,1,21,障害支援区分判定審査会,3028,round,total,1
2022,1,3,1,1,22,地域自立支援協議会関係費,423,round,total,1
2022,1,3,1,1,23,中国残留邦人生活支援事業,7411,ceil,total,1
2022,1,3,1,1,24,受験生チャレンジ支援貸付事業,4983,round,total,1
2022,1,3,1,1,25,生活困窮者自立相談支援事業,85963,round,total,1
2022,1,3,1,1,26,障がい者虐待防止対策事業,5138,round,total,1
2022,1,3,1,1,27,入浴補助事業,550,round,total,1
2022,1,3,1,1,28,ふれあいサロン運営費補助,3000,round,total,1
2022,1,3,1,1,29,障がい者就労・生活支援,24486,round,total,1
2022,1,3,1,1,30,障がい者理解促進・啓発事業,17,round,total,1
2022,1,3,1,1,31,青少年・若者支援事業,2448,round,total,1
2022,1,3,1,1,32,青少年育成委員会事業,774,round,total,1
2022,1,3,1,1,33,青少年委員関係費,1491,round,total,1
2022,1,3,1,1,34,生活困窮者自立支援金,64397,round,total,1
2022,1,3,1,1,35,障がい福祉人材確保対策事業,23,round,total,1
2022,1,3,1,1,36,国民健康保険特別会計繰出,939354,round,total,1
2022,1,3,1,1,37,住民税非課税世帯等に対する臨時特別給付金,488884,round,total,1
2022,1,3,1,1,38,新型コロナウイルス感染症緊急対策社会福祉施設等応援事業,10808,round,total,1
2022,1,3,1,1,39,新型コロナウイルス感染症緊急対策生活応援事業,6088,round,total,1
2022,1,3,1,1,40,電力・ガス・食料品等価格高騰緊急支援給付金,438182,round,total,1
2022,1,3,1,1,41,障がい福祉サービス事業所物価高騰緊急対策事業,5520,round,total,1
2022,1,3,1,1,42,再犯防止推進計画策定関係費,183,round,total,1
2022,1,3,1,2,1,一般事務費,322,round,total,1
2022,1,3,1,2,2,難病者相談設置,30,round,total,1
2022,1,3,1,2,3,身体障がい者相談,93,round,total,1
2022,1,3,1,2,5,心身障がい者福祉手当,146795,round,total,1
2022,1,3,1,2,6,特別障がい者手当等,20428,round,total,1
2022,1,3,1,2,7,難病者福祉手当,43108,round,total,1
2022,1,3,1,2,8,重度脳性マヒ者介護人派遣,945,round,total,1
2022,1,3,1,2,9,障がい者福祉センター,38518,floor,total,1
2022,1,3,1,2,10,重度心身障がい者（児）介護用品費支給,260,round,total,1
2022,1,3,1,2,11,障がい者移送サービス事業,11916,round,total,1
2022,1,3,1,2,12,心身障がい者（児）医療費助成,76,round,total,1
2022,1,3,1,3,1,知的障がい者相談,61,round,total,1
2022,1,3,1,3,3,知的障がい者入所施設整備確保事業,1245,round,total,1
2022,1,3,1,3,4,知的障がい者生活寮,4463,round,total,1
2022,1,3,1,4,1,一般事務費,218,round,total,1
2022,1,3,1,4,2,老人保護措置費,776,round,org_subtotal,2
2022,1,3,1,4,3,虐待防止・見守りﾈネットワーク事業,995,ceil,total,1
2022,1,3,1,4,4,高齢者地域相談事業,21734,round,total,1
2022,1,3,1,4,5,老人福祉センター,3122,round,total,1
2022,1,3,1,4,6,シルバー人材センター運営費助成,43998,round,total,1
2022,1,3,1,4,7,シルバー人材センターを活用した保育人材等確保支援事業,3800,round,total,1
2022,1,3,1,4,8,老人クラブ助成事業,4382,round,total,1
2022,1,3,1,4,9,敬老事業,7941,round,total,1
2022,1,3,1,4,11,高齢者緊急時通報事業,4057,round,total,1
2022,1,3,1,4,12,高齢者配食サービス事業,3178,round,total,1
2022,1,3,1,4,13,高齢者居宅内ごみ出しサポート事業,217,round,total,1
2022,1,3,1,4,14,熱中症予防事業,391,round,total,1
2022,1,3,1,4,15,在宅高齢者等おむつ支給事業,19814,ceil,total,1
2022,1,3,1,4,16,高齢者自立支援日常生活用具給付,385,round,total,1
2022,1,3,1,4,17,理美容サービス事業,559,round,total,1
2022,1,3,1,4,18,生計困難者に対する利用者負担軽減措置事業,319,round,total,1
2022,1,3,1,4,19,認知症理解促進・啓発事業,440,round,total,1
2022,1,3,1,4,20,介護者支援事業,131,round,total,1
2022,1,3,1,4,21,認知症高齢者位置情報提供サービス,516,round,total,1
2022,1,3,1,4,22,介護職員研修受講費助成事業,604,round,total,1
2022,1,3,1,4,23,介護予防活動推進事業,11000,round,total,1
2022,1,3,1,4,24,在宅医療・介護連携事業,6821,round,total,1
2022,1,3,1,4,25,地域包括支援センター,106813,round,total,1
2022,1,3,1,4,26,一般介護予防事業,3400,round,total,1
2022,1,3,1,4,27,後期高齢者医療特別会計繰出,1025594,round,total,1
2022,1,3,1,4,28,介護保険特別会計繰出,1018471,round,total,1
2022,1,3,1,4,29,認知症高齢者グループホーム中整備促進事業,10860,round,total,1
2022,1,3,1,4,31,高齢者物価高騰対策給付金,254601,round,total,1
2022,1,3,1,5,1,人件費,3357,floor,total,1
2022,1,3,1,5,2,国民年金事務費,7058,round,total,1
2022,1,3,1,6,1,地域・地区センター費地,46482,floor,total,1
2022,1,3,1,6,2,地域センター運営協議会助成,64974,round,total,1
2022,1,3,1,7,1,一般事務費,39,ceil,total,1
2022,1,3,1,7,2,居住支援協議会関係費,507,round,total,1
2022,1,3,1,7,3,重度身体障がい者（児）住宅設備改善費給付,180,round,total,1
2022,1,3,1,7,4,高齢者自立支援住宅改修事業,4454,round,total,1
2022,1,3,1,7,5,シルバーピア,4493,round,org_subtotal,2
2022,1,3,1,7,6,住宅等耐震化促進関係費,6801,round,total,1
2022,1,3,1,7,7,空家等対策関係費,357,round,total,1
2022,1,3,1,7,8,都営住宅募集事務,29,round,total,1
2022,1,3,1,7,9,マンション適正管理促進関係費,35,round,total,1
2022,1,3,1,8,1,一般事務費,389,round,org_subtotal,2
2022,1,3,1,8,2,精神保健福祉事業,643,round,total,1
2022,1,3,1,8,3,重度訪問介護利用者大学等修学支援事業,1107,round,total,1
2022,1,3,1,8,4,施設サービス費,776044,round,total,1
2022,1,3,1,8,5,居宅介護（ホームヘルプ）,190490,round,total,1
2022,1,3,1,8,6,短期入所（ショートステイ）,29945,round,total,1
2022,1,3,1,8,7,地域生活援助,255928,round,total,1
2022,1,3,1,8,8,サービス利用計画,30006,round,total,1
2022,1,3,1,8,9,高額障がい者福祉サービス費,11,round,total,1
2022,1,3,1,8,10,自立支援医療給付費（更生医療）,84551,floor,total,1
2022,1,3,1,8,12,補装具費支給事業,14368,round,total,1
2022,1,3,1,8,13,精神障がい者地域生活支援事業,7840,round,total,1
2022,1,3,1,8,14,意思疎通支援事業,1240,round,total,1
2022,1,3,1,8,15,日常生活用具費給付事業,19596,round,total,1
2022,1,3,1,8,16,移動支援費支給事業,21809,round,total,1
2022,1,3,1,8,17,地域活動支援センター事業,28720,round,total,1
2022,1,3,1,8,18,日中一時支援費支給事業,3194,round,total,1
2022,1,3,1,8,19,障がい者訪問入浴サービス,1722,round,total,1
2022,1,3,1,8,20,視覚障がい者情報支援,30,round,total,1
2022,1,3,1,8,22,自動車運転免許取得,165,round,total,1
2022,1,3,1,8,24,重症心身障がい者（児）通所事業,590,round,total,1
2022,1,3,1,8,25,重度障がい者通所施設支援事業,2000,round,total,1
2022,1,3,1,8,26,障がい者日中活動系サービス推進事業,49637,round,total,1
2022,1,3,1,8,28,重症心身障がい児（者）在宅レスパイト事業,142,round,total,1
2022,1,3,1,8,29,障がい福祉サービス事業者等支援事業,600,round,total,1
2022,1,3,2,1,1,人件費,199134,round,total,1
2022,1,3,2,1,2,一般事務費,360,floor,org_subtotal,1
2022,1,3,2,1,3,障がい児支援事業,361889,round,org_subtotal,2
2022,1,3,2,1,4,障がい児通所施設等支援事業,5040,round,total,1
2022,1,3,2,1,5,児童育成手当,108929,round,total,1
2022,1,3,2,1,6,児童手当,1021667,round,total,1
2022,1,3,2,1,7,児童扶養手当,143582,round,total,1
2022,1,3,2,1,8,みんなで子育て事業ｵ,1593,floor,total,1
2022,1,3,2,1,9,子育てサイト事業ｱ,2781,floor,total,1
2022,1,3,2,1,10,子ども・若者・子育て会議関係費,392,round,total,1
2022,1,3,2,1,11,地域課題解決型子ども議会事業ﾜｰ,1748,round,total,1
2022,1,3,2,1,12,プレーパーク,7931,round,total,1
2022,1,3,2,1,13,自主保育支援,128,round,total,1
2022,1,3,2,1,14,要保護児童対策事業,7121,round,total,1
2022,1,3,2,1,15,子育て世帯への臨時特別給付（先行給付金）,1750,round,total,1
2022,1,3,2,1,16,子育て世帯への臨時特別給付（追加分）,1750,round,total,1
2022,1,3,2,1,17,子育て世帯への臨時特別給付（支援給付金）,877,round,total,1
2022,1,3,2,1,18,子育て世帯緊急対策応援事業,271320,round,total,1
2022,1,3,2,1,19,子育て世帯家事応援事業,21600,floor,total,1
2022,1,3,2,1,20,低所得の子育て世帯に対する子育て世帯生活支援特別給付金1,55138,round,total,1
2022,1,3,2,2,2,ひとり親家庭等医療費助成,17473,round,total,1
2022,1,3,2,2,3,乳幼児医療費助成,165576,round,total,1
2022,1,3,2,2,4,義務教育就学児医療費助成,139824,round,total,1
2022,1,3,2,2,5,高校生世代医療費助成,580,round,total,1
2022,1,3,2,2,7,ひとり親家庭等生活支援事業,22731,round,total,1
2022,1,3,2,2,8,養育費受け取り支援事業,134,round,total,1
2022,1,3,2,2,9,保育所等児童運営費,3356244,round,total,1
2022,1,3,2,2,10,保育施設等利用児童保護者負担軽減,29655,round,total,1
2022,1,3,2,2,11,子ども家庭在宅サービス事業費,4752,round,total,1
2022,1,3,2,2,12,新型コロナウイルス感染症緊急対策保育所等応援事業,13000,round,total,1
2022,1,3,2,2,13,高校生等医療費助成,12759,round,total,1
2022,1,3,2,2,14,保育所等物価高騰緊急対策事業,1,round,org_subtotal,2
2022,1,3,2,3,1,子育て・教育支援複合施設関係費,20463,round,total,1
2022,1,3,2,3,2,子ども家庭支援センター事業運営費,61532,round,total,1
2022,1,3,2,4,1,人件費,557049,round,total,1
2022,1,3,2,4,2,病児・病後児保育,8273,round,total,1
2022,1,3,2,4,3,保育園維持管理費,306571,ceil,total,1
2022,1,3,2,5,1,人件費,48657,round,total,1
2022,1,3,2,5,2,学童保育所維持管理費,43613,round,total,1
2022,1,3,2,5,3,放課後クラブ,90068,round,total,1
2022,1,3,2,5,4,こどもクラブ,16051,round,total,1
2022,1,3,2,6,1,児童館関係費,235662,round,total,1
2022,1,3,3,1,1,人件費,122478,round,total,1
2022,1,3,3,1,2,一般事務費,49829,round,total,1
2022,1,3,3,2,1,生活保護費,2236453,round,total,1
2022,1,4,1,1,1,人件費,105580,ceil,total,1
2022,1,4,1,1,2,一般事務費,13529,round,total,1
2022,1,4,1,1,3,あいとぴあセンター管理運営費,88418,round,total,1
2022,1,4,1,1,4,健康づくり推進協議会関係費,245,round,total,1
2022,1,4,1,1,5,健康診査,64714,round,total,1
2022,1,4,1,1,6,がん検診,75447,ceil,total,1
2022,1,4,1,1,7,健康教育,1502,round,total,1
2022,1,4,1,1,8,母子保健事業関係費,100304,round,total,1
2022,1,4,1,1,9,使用済み注射針回収事業補助,400,round,total,1
2022,1,4,1,1,10,食育推進事業,481,round,total,1
2022,1,4,1,1,11,養育医療,5813,round,total,1
2022,1,4,1,1,12,災害医療コーディネーター関係費ｨ,2594,round,total,1
2022,1,4,1,1,13,健康ポイント関係費,607,round,total,1
2022,1,4,1,1,14,専用水道事務等事務委託費,677,round,total,1
2022,1,4,1,1,15,自殺対策関係費,81,round,total,1
2022,1,4,1,1,16,新型コロナウイルス感染症自宅療養者医療支援事業,3718,round,total,1
2022,1,4,1,2,1,予防接種,292582,round,total,1
2022,1,4,1,2,2,結核検診,15,round,total,1
2022,1,4,1,2,4,休日診療所等関係費,36234,round,total,1
2022,1,4,1,2,5,健康増進,7009,round,total,1
2022,1,4,1,2,6,狂犬病予防,976,round,total,1
2022,1,4,1,2,7,小児初期救急平日準夜間診療事業,2568,round,total,1
2022,1,4,1,2,8,飼い主のいない猫の不妊去勢手術費助成事業,114,round,total,1
2022,1,4,1,2,9,新型コロナ予防接種,489139,round,total,1
2022,1,4,1,2,10,新型コロナウイルス感染症予防,20,round,org_subtotal,2
2022,1,4,1,3,1,環境美化推進事業,3965,round,total,1
2022,1,4,1,4,1,人件費,32862,floor,total,1
2022,1,4,1,4,2,公害対策費,2331,round,total,1
2022,1,4,1,4,3,環境学習,861,round,total,1
2022,1,4,1,4,4,環境保全実施計画推進,3859,round,total,1
2022,1,4,1,4,5,地球温暖化対策関連事業,15322,round,total,1
2022,1,4,1,4,6,ＰＣＢ含有物処理費,1445,round,total,1
2022,1,4,1,4,7,小学生環境サミット,433,round,total,1
2022,1,4,1,5,1,人件費,91434,round,total,1
2022,1,4,1,5,2,一般事務費,1233,round,total,1
2022,1,4,1,5,3,自然保護費,9552,round,total,1
2022,1,4,1,5,4,緑化推進,870,round,total,1
2022,1,4,1,5,5,水辺の楽校推進,593,round,total,1
2022,1,4,1,5,6,生物多様性保全事業,2171,round,total,1
2022,1,4,2,1,1,人件費,51774,round,total,1
2022,1,4,2,1,2,一般事務費,2623,round,total,1
2022,1,4,2,1,3,清掃施設整備基金費,50163,round,total,1
2022,1,4,2,2,1,一般事務費,870,round,total,1
2022,1,4,2,2,2,塵芥処理費,178440,round,total,1
2022,1,4,2,2,3,不燃ごみ，資源物，粗大ごみ処理費,300586,round,total,1
2022,1,4,2,2,4,ごみ減量対策費,102100,round,total,1
2022,1,4,2,2,5,組合維持管理費,445886,round,total,1
2022,1,4,2,2,6,使用済小型家電リサイクル関係費,2339,round,total,1
2022,1,4,2,3,1,し尿処理費,3564,round,total,1
2022,1,4,2,3,2,多摩川衛生組合維持管理費,3707,round,total,1
2022,1,4,2,4,1,リサイクルセンター維持管理費,18606,round,total,1
2022,1,4,2,4,2,リサイクルセンター事業費,51672,round,total,1
2022,1,4,2,4,3,ストックヤード維持管理費,119,round,total,1
2022,1,5,2,1,1,勤労者互助会関係費,3245,round,total,1
2022,1,6,1,1,1,農業委員会関係費,5878,round,total,1
2022,1,6,1,2,1,人件費,12693,round,total,1
2022,1,6,1,2,2,一般事務費,85,round,total,1
2022,1,6,1,3,1,一般事務費,11,round,total,1
